primer_species,well_dir,ds_rate,tcrb_amp_factor,tcrg_amp_factor
V10-01,1_0500_1X_0p5X__JS034,98,1.12832,0.99007
V10-01,1_0500_1X_0p5X__JS042,98,1.28456,1.12683
V10-01,1_0500_1X_0p7X__WD314,98,1.20226,1.0519
V10-01,1_0500_1X_0p7X__WD322,98,1.23714,1.06706
V10-01,1_0500_1X_0p7X__WD330,98,1.18856,1.08887
V10-01,1_0500_2X_0p5X__JS027,98,1.14491,1.02584
V10-01,1_0500_2X_0p5X__JS035,98,1.25623,0.9963
V10-01,1_0500_2X_0p5X__JS043,98,1.27075,0.9481
V10-01,1_0500_2X_0p7X__WD315,98,1.26336,1.01945
V10-01,1_0500_2X_0p7X__WD323,98,1.24068,1.10465
V10-01,1_0500_2X_0p7X__WD331,98,1.17334,0.97208
V10-01,1_0500_3X_0p5X__JS028,98,1.24662,1.13536
V10-01,1_0500_3X_0p5X__JS036,98,1.23044,1.20976
V10-01,1_0500_3X_0p5X__JS044,98,1.13382,0.92038
V10-01,1_0500_3X_0p7X__WD316,98,1.22351,0.96528
V10-01,1_0500_3X_0p7X__WD324,98,1.31676,1.01824
V10-01,1_0500_3X_0p7X__WD332,98,1.31015,1.02233
V10-01,1_2000_0X_0p5X__JS001,98,1.17856,1.09133
V10-01,1_2000_0X_0p5X__JS009,98,1.17861,1.04248
V10-01,1_2000_0X_0p5X__JS017,98,1.16672,1.03178
V10-01,1_2000_0X_0p7X__WD289,98,1.26652,0.95657
V10-01,1_2000_0X_0p7X__WD297,98,1.2191,0.98323
V10-01,1_2000_0X_0p7X__WD305,98,1.22772,1.04993
V10-01,1_2000_1X_0p5X__JS002,98,1.15813,1.14649
V10-01,1_2000_1X_0p5X__JS010,98,1.24077,1.15914
V10-01,1_2000_1X_0p5X__JS018,98,1.13632,1.01419
V10-01,1_2000_1X_0p7X__WD290,98,1.34674,1.17439
V10-01,1_2000_1X_0p7X__WD298,98,1.07579,1.13051
V10-01,1_2000_1X_0p7X__WD306,98,1.10954,0.96165
V10-01,1_2000_2X_0p5X__JS003,98,1.2534,0.98749
V10-01,1_2000_2X_0p5X__JS011,98,1.14803,1.02424
V10-01,1_2000_2X_0p5X__JS019,98,1.14723,1.04836
V10-01,1_2000_2X_0p7X__WD291,98,1.13054,0.99359
V10-01,1_2000_2X_0p7X__WD299,98,1.18263,1.12607
V10-01,1_2000_2X_0p7X__WD307,98,1.13817,1.03099
V10-01,1_2000_3X_0p5X__JS004,98,1.27257,1.07871
V10-01,1_2000_3X_0p5X__JS012,98,1.35406,0.96236
V10-01,1_2000_3X_0p5X__JS020,98,1.07731,1.15137
V10-01,1_2000_3X_0p7X__WD292,98,1.24563,0.99782
V10-01,1_2000_3X_0p7X__WD300,98,1.13161,1.12602
V10-01,1_2000_3X_0p7X__WD308,98,1.27032,0.98847
V11,1_0063_0X_0p5X__JS029,98,0.89838,1.01766
V11,1_0063_0X_0p5X__JS037,98,0.90487,1.00602
V11,1_0063_0X_0p5X__JS045,98,0.89808,1.0484
V11,1_0063_0X_0p7X__WD317,98,0.92507,1.05982
V11,1_0063_0X_0p7X__WD325,98,0.93108,1.06353
V11,1_0063_0X_0p7X__WD333,98,0.8537,1.11498
V11,1_0063_1X_0p5X__JS030,98,0.85261,1.098
V11,1_0063_1X_0p5X__JS038,98,0.95451,1.02787
V11,1_0063_1X_0p5X__JS046,98,0.91338,1.13084
V11,1_0063_1X_0p7X__WD318,98,0.86279,1.08741
V11,1_0063_1X_0p7X__WD326,98,0.86692,1.07292
V11,1_0063_1X_0p7X__WD334,98,0.87794,1.07956
V11,1_0063_2X_0p5X__JS031,98,0.89023,0.98451
V11,1_0063_2X_0p5X__JS039,98,0.8694,1.0051
V11,1_0063_2X_0p5X__JS047,98,0.88985,0.94434
V11,1_0063_2X_0p7X__WD319,98,0.94398,0.90005
V11,1_0063_2X_0p7X__WD327,98,0.85596,1.12279
V11,1_0063_2X_0p7X__WD335,98,0.88226,1.02075
V11,1_0063_3X_0p5X__JS032,98,0.84183,1.04167
V11,1_0063_3X_0p5X__JS040,98,0.89837,1.04457
V11,1_0063_3X_0p5X__JS048,98,0.95825,1.01803
V11,1_0063_3X_0p7X__WD320,98,0.85201,1.0131
V11,1_0063_3X_0p7X__WD328,98,0.9027,0.9947
V11,1_0063_3X_0p7X__WD336,98,0.85393,0.94017
V11,1_0125_0X_0p5X__JS005,98,0.89856,1.04097
V11,1_0125_0X_0p5X__JS013,98,0.90419,0.93986
V11,1_0125_0X_0p5X__JS021,98,0.89932,1.1385
V11,1_0125_0X_0p7X__WD293,98,0.86504,0.88288
V11,1_0125_0X_0p7X__WD301,98,0.91404,1.01743
V11,1_0125_0X_0p7X__WD309,98,0.87211,0.98982
V11,1_0125_1X_0p5X__JS006,98,0.89513,1.06736
V11,1_0125_1X_0p5X__JS014,98,0.88368,1.00062
V11,1_0125_1X_0p5X__JS022,98,0.9527,1.05411
V11,1_0125_1X_0p7X__WD294,98,0.93265,0.96198
V11,1_0125_1X_0p7X__WD302,98,0.87197,0.97818
V11,1_0125_1X_0p7X__WD310,98,0.81819,1.09738
V11,1_0125_2X_0p5X__JS007,98,0.9209,1.07288
V11,1_0125_2X_0p5X__JS015,98,0.94047,0.93728
V11,1_0125_2X_0p5X__JS023,98,0.90817,1.03301
V11,1_0125_2X_0p7X__WD295,98,0.79722,1.09033
V11,1_0125_2X_0p7X__WD303,98,0.78067,1.08265
V11,1_0125_2X_0p7X__WD311,98,0.88021,0.97396
V11,1_0125_3X_0p5X__JS008,98,0.95187,1.02318
V11,1_0125_3X_0p5X__JS016,98,0.94187,0.93438
V11,1_0125_3X_0p5X__JS024,98,0.92034,0.94406
V11,1_0125_3X_0p7X__WD296,98,0.95321,1.01708
V11,1_0125_3X_0p7X__WD304,98,0.90224,0.97464
V11,1_0125_3X_0p7X__WD312,98,0.88659,1.01527
V11,1_0250_0X_0p5X__JS049,98,0.86784,1.05445
V11,1_0250_0X_0p5X__JS057,98,0.93751,1.06161
V11,1_0250_0X_0p5X__JS065,98,0.90185,1.07034
V11,1_0250_0X_0p7X__WD337,98,0.8898,1.14724
V11,1_0250_0X_0p7X__WD345,98,0.91473,0.98207
V11,1_0250_0X_0p7X__WD353,98,0.86878,1.00136
V11,1_0250_1X_0p5X__JS050,98,0.96795,0.92829
V11,1_0250_1X_0p5X__JS058,98,0.93388,0.98428
V11,1_0250_1X_0p5X__JS066,98,0.89145,1.0285
V11,1_0250_1X_0p7X__WD338,98,0.84636,1.0802
V11,1_0250_1X_0p7X__WD346,98,0.88152,1.09562
V11,1_0250_1X_0p7X__WD354,98,0.88934,1.05727
V11,1_0250_2X_0p5X__JS051,98,0.89761,1.01116
V11,1_0250_2X_0p5X__JS059,98,0.91934,0.9497
V11,1_0250_2X_0p5X__JS067,98,0.90783,0.951
V11,1_0250_2X_0p7X__WD339,98,0.87649,0.99517
V11,1_0250_2X_0p7X__WD347,98,0.87981,1.00176
V11,1_0250_2X_0p7X__WD355,98,0.89429,0.90628
V11,1_0250_3X_0p5X__JS052,98,0.93173,1.00288
V11,1_0250_3X_0p5X__JS060,98,0.93978,1.11291
V11,1_0250_3X_0p5X__JS068,98,0.89785,0.97996
V11,1_0250_3X_0p7X__WD340,98,0.9128,0.94303
V11,1_0250_3X_0p7X__WD348,98,0.85101,0.95541
V11,1_0250_3X_0p7X__WD356,98,0.87437,1.07508
V11,1_0500_0X_0p5X__JS025,98,0.8772,1.03581
V11,1_0500_0X_0p5X__JS033,98,0.87223,1.01414
V11,1_0500_0X_0p5X__JS041,98,0.90822,0.88736
V11,1_0500_0X_0p7X__WD313,98,0.92583,1.05837
V11,1_0500_0X_0p7X__WD321,98,0.85847,0.98382
V11,1_0500_0X_0p7X__WD329,98,0.90489,0.97095
V11,1_0500_1X_0p5X__JS026,98,0.9413,0.91508
V11,1_0500_1X_0p5X__JS034,98,0.96132,1.05084
V11,1_0500_1X_0p5X__JS042,98,0.88601,1.05681
V11,1_0500_1X_0p7X__WD314,98,0.85255,1.07401
V11,1_0500_1X_0p7X__WD322,98,0.82713,1.08918
V11,1_0500_1X_0p7X__WD330,98,0.89888,0.95142
V11,1_0500_2X_0p5X__JS027,98,0.88694,1.12008
V11,1_0500_2X_0p5X__JS035,98,0.89127,1.10208
V11,1_0500_2X_0p5X__JS043,98,0.86689,1.10864
V11,1_0500_2X_0p7X__WD315,98,0.82233,1.027
V11,1_0500_2X_0p7X__WD323,98,0.81011,1.01136
V11,1_0500_2X_0p7X__WD331,98,0.86248,1.0461
V11,1_0500_3X_0p5X__JS028,98,0.98958,1.03265
V11,1_0500_3X_0p5X__JS036,98,0.90418,0.98232
V11,1_0500_3X_0p5X__JS044,98,0.9324,1.06721
V11,1_0500_3X_0p7X__WD316,98,0.88406,1.19219
V11,1_0500_3X_0p7X__WD324,98,0.9302,1.20289
V11,1_0500_3X_0p7X__WD332,98,0.92494,1.0117
V11,1_2000_0X_0p5X__JS001,98,0.90007,1.04427
V11,1_2000_0X_0p5X__JS009,98,0.92995,0.99218
V11,1_2000_0X_0p5X__JS017,98,0.93007,1.19346
V11,1_2000_0X_0p7X__WD289,98,0.90192,1.17602
V11,1_2000_0X_0p7X__WD297,98,0.85729,1.04359
V11,1_2000_0X_0p7X__WD305,98,0.82921,1.07917
V11,1_2000_1X_0p5X__JS002,98,0.90245,0.9668
V11,1_2000_1X_0p5X__JS010,98,0.90915,0.97084
V11,1_2000_1X_0p5X__JS018,98,0.95157,1.06337
V11,1_2000_1X_0p7X__WD290,98,0.79823,1.06378
V11,1_2000_1X_0p7X__WD298,98,0.89301,0.99725
V11,1_2000_1X_0p7X__WD306,98,0.87725,1.15481
V11,1_2000_2X_0p5X__JS003,98,0.95166,1.10676
V11,1_2000_2X_0p5X__JS011,98,0.95998,0.97463
V11,1_2000_2X_0p5X__JS019,98,0.90021,1.09502
V11,1_2000_2X_0p7X__WD291,98,0.85494,0.87606
V11,1_2000_2X_0p7X__WD299,98,0.88159,1.04118
V11,1_2000_2X_0p7X__WD307,98,0.76989,1.08564
V11,1_2000_3X_0p5X__JS004,98,0.92305,1.10157
V11,1_2000_3X_0p5X__JS012,98,0.91943,1.03367
V11,1_2000_3X_0p5X__JS020,98,0.85521,1.03275
V11,1_2000_3X_0p7X__WD292,98,0.81589,1.02949
V11,1_2000_3X_0p7X__WD300,98,0.87122,1.05229
V11,1_2000_3X_0p7X__WD308,98,0.81965,1.12397
V11-01,1_0063_0X_0p5X__JS029,98,0.82183,1.01766
V11-01,1_0063_0X_0p5X__JS037,98,0.85998,1.00602
V11-01,1_0063_0X_0p5X__JS045,98,0.90964,1.0484
V11-01,1_0063_0X_0p7X__WD317,98,0.79193,1.05982
V11-01,1_0063_0X_0p7X__WD325,98,0.7984,1.06353
V11-01,1_0063_0X_0p7X__WD333,98,0.74287,1.11498
V11-01,1_0063_1X_0p5X__JS030,98,0.76432,1.098
V11-01,1_0063_1X_0p5X__JS038,98,0.8668,1.02787
V11-01,1_0063_1X_0p5X__JS046,98,0.81473,1.13084
V11-01,1_0063_1X_0p7X__WD318,98,0.7315,1.08741
V11-01,1_0063_1X_0p7X__WD326,98,0.82624,1.07292
V11-01,1_0063_1X_0p7X__WD334,98,0.83219,1.07956
V11-01,1_0063_2X_0p5X__JS031,98,0.82018,0.98451
V11-01,1_0063_2X_0p5X__JS039,98,0.73493,1.0051
V11-01,1_0063_2X_0p5X__JS047,98,0.84168,0.94434
V11-01,1_0063_2X_0p7X__WD319,98,0.85994,0.90005
V11-01,1_0063_2X_0p7X__WD327,98,0.76088,1.12279
V11-01,1_0063_2X_0p7X__WD335,98,0.75079,1.02075
V11-01,1_0063_3X_0p5X__JS032,98,0.81344,1.04167
V11-01,1_0063_3X_0p5X__JS040,98,0.95877,1.04457
V11-01,1_0063_3X_0p5X__JS048,98,0.95714,1.01803
V11-01,1_0063_3X_0p7X__WD320,98,0.69924,1.0131
V11-01,1_0063_3X_0p7X__WD328,98,0.8534,0.9947
V11-01,1_0063_3X_0p7X__WD336,98,0.72114,0.94017
V11-01,1_0125_0X_0p5X__JS005,98,0.92298,1.04097
V11-01,1_0125_0X_0p5X__JS013,98,0.77908,0.93986
V11-01,1_0125_0X_0p5X__JS021,98,0.76161,1.1385
V11-01,1_0125_0X_0p7X__WD293,98,0.81391,0.88288
V11-01,1_0125_0X_0p7X__WD301,98,0.84842,1.01743
V11-01,1_0125_0X_0p7X__WD309,98,0.76974,0.98982
V11-01,1_0125_1X_0p5X__JS006,98,0.83591,1.06736
V11-01,1_0125_1X_0p5X__JS014,98,0.82701,1.00062
V11-01,1_0125_1X_0p5X__JS022,98,0.84113,1.05411
V11-01,1_0125_1X_0p7X__WD294,98,0.9025,0.96198
V11-01,1_0125_1X_0p7X__WD302,98,0.78231,0.97818
V11-01,1_0125_1X_0p7X__WD310,98,0.79252,1.09738
V11-01,1_0125_2X_0p5X__JS007,98,0.8072,1.07288
V11-01,1_0125_2X_0p5X__JS015,98,0.85987,0.93728
V11-01,1_0125_2X_0p5X__JS023,98,0.82801,1.03301
V11-01,1_0125_2X_0p7X__WD295,98,0.68738,1.09033
V11-01,1_0125_2X_0p7X__WD303,98,0.82911,1.08265
V11-01,1_0125_2X_0p7X__WD311,98,0.87158,0.97396
V11-01,1_0125_3X_0p5X__JS008,98,0.88193,1.02318
V11-01,1_0125_3X_0p5X__JS016,98,0.89966,0.93438
V11-01,1_0125_3X_0p5X__JS024,98,0.85697,0.94406
V11-01,1_0125_3X_0p7X__WD296,98,0.93714,1.01708
V11-01,1_0125_3X_0p7X__WD304,98,0.84921,0.97464
V11-01,1_0125_3X_0p7X__WD312,98,0.74327,1.01527
V11-01,1_0250_0X_0p5X__JS049,98,0.78819,1.05445
V11-01,1_0250_0X_0p5X__JS057,98,0.8453,1.06161
V11-01,1_0250_0X_0p5X__JS065,98,0.86909,1.07034
V11-01,1_0250_0X_0p7X__WD337,98,0.73521,1.14724
V11-01,1_0250_0X_0p7X__WD345,98,0.86188,0.98207
V11-01,1_0250_0X_0p7X__WD353,98,0.79382,1.00136
V11-01,1_0250_1X_0p5X__JS050,98,0.94174,0.92829
V11-01,1_0250_1X_0p5X__JS058,98,0.87549,0.98428
V11-01,1_0250_1X_0p5X__JS066,98,0.84432,1.0285
V11-01,1_0250_1X_0p7X__WD338,98,0.75863,1.0802
V11-01,1_0250_1X_0p7X__WD346,98,0.715,1.09562
V11-01,1_0250_1X_0p7X__WD354,98,0.78393,1.05727
V11-01,1_0250_2X_0p5X__JS051,98,0.76429,1.01116
V11-01,1_0250_2X_0p5X__JS059,98,0.80718,0.9497
V11-01,1_0250_2X_0p5X__JS067,98,0.81587,0.951
V11-01,1_0250_2X_0p7X__WD339,98,0.76599,0.99517
V11-01,1_0250_2X_0p7X__WD347,98,0.74877,1.00176
V11-01,1_0250_2X_0p7X__WD355,98,0.79884,0.90628
V11-01,1_0250_3X_0p5X__JS052,98,0.94378,1.00288
V11-01,1_0250_3X_0p5X__JS060,98,0.83654,1.11291
V11-01,1_0250_3X_0p5X__JS068,98,0.68827,0.97996
V11-01,1_0250_3X_0p7X__WD340,98,0.75527,0.94303
V11-01,1_0250_3X_0p7X__WD348,98,0.69342,0.95541
V11-01,1_0250_3X_0p7X__WD356,98,0.86929,1.07508
V11-01,1_0500_0X_0p5X__JS025,98,0.8781,1.03581
V11-01,1_0500_0X_0p5X__JS033,98,0.80786,1.01414
V11-01,1_0500_0X_0p5X__JS041,98,0.88024,0.88736
V11-01,1_0500_0X_0p7X__WD313,98,0.77006,1.05837
V11-01,1_0500_0X_0p7X__WD321,98,0.832,0.98382
V11-01,1_0500_0X_0p7X__WD329,98,0.87233,0.97095
V11-01,1_0500_1X_0p5X__JS026,98,0.97681,0.91508
V11-01,1_0500_1X_0p5X__JS034,98,0.85506,1.05084
V11-01,1_0500_1X_0p5X__JS042,98,0.8673,1.05681
V11-01,1_0500_1X_0p7X__WD314,98,0.7088,1.07401
V11-01,1_0500_1X_0p7X__WD322,98,0.73992,1.08918
V11-01,1_0500_1X_0p7X__WD330,98,0.78408,0.95142
V11-01,1_0500_2X_0p5X__JS027,98,0.91378,1.12008
V11-01,1_0500_2X_0p5X__JS035,98,0.75571,1.10208
V11-01,1_0500_2X_0p5X__JS043,98,0.76495,1.10864
V11-01,1_0500_2X_0p7X__WD315,98,0.7779,1.027
V11-01,1_0500_2X_0p7X__WD323,98,0.78709,1.01136
V11-01,1_0500_2X_0p7X__WD331,98,0.82654,1.0461
V11-01,1_0500_3X_0p5X__JS028,98,0.86947,1.03265
V11-01,1_0500_3X_0p5X__JS036,98,0.80887,0.98232
V11-01,1_0500_3X_0p5X__JS044,98,0.8573,1.06721
V11-01,1_0500_3X_0p7X__WD316,98,0.71486,1.19219
V11-01,1_0500_3X_0p7X__WD324,98,0.84127,1.20289
V11-01,1_0500_3X_0p7X__WD332,98,0.79113,1.0117
V11-01,1_2000_0X_0p5X__JS001,98,0.84669,1.04427
V11-01,1_2000_0X_0p5X__JS009,98,0.81791,0.99218
V11-01,1_2000_0X_0p5X__JS017,98,0.83171,1.19346
V11-01,1_2000_0X_0p7X__WD289,98,0.85843,1.17602
V11-01,1_2000_0X_0p7X__WD297,98,0.71933,1.04359
V11-01,1_2000_0X_0p7X__WD305,98,0.71877,1.07917
V11-01,1_2000_1X_0p5X__JS002,98,0.8524,0.9668
V11-01,1_2000_1X_0p5X__JS010,98,0.82266,0.97084
V11-01,1_2000_1X_0p5X__JS018,98,0.79756,1.06337
V11-01,1_2000_1X_0p7X__WD290,98,0.64143,1.06378
V11-01,1_2000_1X_0p7X__WD298,98,0.73815,0.99725
V11-01,1_2000_1X_0p7X__WD306,98,0.79617,1.15481
V11-01,1_2000_2X_0p5X__JS003,98,0.85039,1.10676
V11-01,1_2000_2X_0p5X__JS011,98,0.83238,0.97463
V11-01,1_2000_2X_0p5X__JS019,98,0.76534,1.09502
V11-01,1_2000_2X_0p7X__WD291,98,0.74757,0.87606
V11-01,1_2000_2X_0p7X__WD299,98,0.7202,1.04118
V11-01,1_2000_2X_0p7X__WD307,98,0.69374,1.08564
V11-01,1_2000_3X_0p5X__JS004,98,0.9067,1.10157
V11-01,1_2000_3X_0p5X__JS012,98,0.85115,1.03367
V11-01,1_2000_3X_0p5X__JS020,98,0.78028,1.03275
V11-01,1_2000_3X_0p7X__WD292,98,0.76431,1.02949
V11-01,1_2000_3X_0p7X__WD300,98,0.69822,1.05229
V11-01,1_2000_3X_0p7X__WD308,98,0.62905,1.12397
VA,1_0063_0X_0p5X__JS029,98,0.94894,0.72171
VA,1_0063_0X_0p5X__JS037,98,1.05145,0.77321
VA,1_0063_0X_0p5X__JS045,98,1.02998,0.62713
VA,1_0063_0X_0p7X__WD317,98,1.11129,0.79625
VA,1_0063_0X_0p7X__WD325,98,1.00636,0.7663
VA,1_0063_0X_0p7X__WD333,98,0.92895,0.85979
VA,1_0063_1X_0p5X__JS030,98,0.96893,0.80729
VA,1_0063_1X_0p5X__JS038,98,1.03723,0.8158
VA,1_0063_1X_0p5X__JS046,98,0.93735,0.83848
VA,1_0063_1X_0p7X__WD318,98,0.9718,0.69459
VA,1_0063_1X_0p7X__WD326,98,1.03287,0.73662
VA,1_0063_1X_0p7X__WD334,98,0.96462,0.71785
VA,1_0063_2X_0p5X__JS031,98,1.02138,0.88195
VA,1_0063_2X_0p5X__JS039,98,1.15966,0.82685
VA,1_0063_2X_0p5X__JS047,98,1.07214,0.72415
VA,1_0063_2X_0p7X__WD319,98,0.93419,0.72203
VA,1_0063_2X_0p7X__WD327,98,1.01457,0.73949
VA,1_0063_2X_0p7X__WD335,98,0.94003,0.74226
VA,1_0063_3X_0p5X__JS032,98,1.07427,0.80365
VA,1_0063_3X_0p5X__JS040,98,1.05908,0.74156
VA,1_0063_3X_0p5X__JS048,98,1.03783,0.90478
VA,1_0063_3X_0p7X__WD320,98,1.018,0.85173
VA,1_0063_3X_0p7X__WD328,98,1.05947,0.64464
VA,1_0063_3X_0p7X__WD336,98,1.13859,0.81289
VA,1_0125_0X_0p5X__JS005,98,1.03246,0.78063
VA,1_0125_0X_0p5X__JS013,98,1.07339,0.90215
VA,1_0125_0X_0p5X__JS021,98,1.0043,0.86134
VA,1_0125_0X_0p7X__WD293,98,1.03245,0.67184
VA,1_0125_0X_0p7X__WD301,98,1.01372,0.75649
VA,1_0125_0X_0p7X__WD309,98,0.91117,0.89555
VA,1_0125_1X_0p5X__JS006,98,1.11735,0.6454
VA,1_0125_1X_0p5X__JS014,98,0.87952,0.87406
VA,1_0125_1X_0p5X__JS022,98,1.10718,0.90494
VA,1_0125_1X_0p7X__WD294,98,0.94654,1.06648
VA,1_0125_1X_0p7X__WD302,98,0.85889,0.97175
VA,1_0125_1X_0p7X__WD310,98,0.92611,0.76642
VA,1_0125_2X_0p5X__JS007,98,0.95435,0.87907
VA,1_0125_2X_0p5X__JS015,98,0.97053,0.76949
VA,1_0125_2X_0p5X__JS023,98,1.02152,0.62615
VA,1_0125_2X_0p7X__WD295,98,0.8951,1.05281
VA,1_0125_2X_0p7X__WD303,98,0.97197,0.75813
VA,1_0125_2X_0p7X__WD311,98,1.05772,0.8012
VA,1_0125_3X_0p5X__JS008,98,0.87384,0.66615
VA,1_0125_3X_0p5X__JS016,98,0.95846,0.82517
VA,1_0125_3X_0p5X__JS024,98,1.06409,0.72716
VA,1_0125_3X_0p7X__WD296,98,1.06354,0.68364
VA,1_0125_3X_0p7X__WD304,98,1.15074,0.74151
VA,1_0125_3X_0p7X__WD312,98,0.93589,0.8203
VA,1_0250_0X_0p5X__JS049,98,0.93168,0.69014
VA,1_0250_0X_0p5X__JS057,98,1.12791,0.71309
VA,1_0250_0X_0p5X__JS065,98,1.01125,0.74469
VA,1_0250_0X_0p7X__WD337,98,1.04764,0.80235
VA,1_0250_0X_0p7X__WD345,98,0.97594,0.855
VA,1_0250_0X_0p7X__WD353,98,0.92362,0.89288
VA,1_0250_1X_0p5X__JS050,98,1.02186,0.683
VA,1_0250_1X_0p5X__JS058,98,1.07174,0.68482
VA,1_0250_1X_0p5X__JS066,98,0.99775,0.74803
VA,1_0250_1X_0p7X__WD338,98,1.05316,0.83722
VA,1_0250_1X_0p7X__WD346,98,0.93909,0.7219
VA,1_0250_1X_0p7X__WD354,98,0.90912,0.88323
VA,1_0250_2X_0p5X__JS051,98,1.07575,0.64596
VA,1_0250_2X_0p5X__JS059,98,1.02687,0.76213
VA,1_0250_2X_0p5X__JS067,98,1.02657,0.73202
VA,1_0250_2X_0p7X__WD339,98,0.96297,0.82327
VA,1_0250_2X_0p7X__WD347,98,0.90096,0.78057
VA,1_0250_2X_0p7X__WD355,98,1.05791,0.81835
VA,1_0250_3X_0p5X__JS052,98,0.9629,0.74429
VA,1_0250_3X_0p5X__JS060,98,0.95486,0.89558
VA,1_0250_3X_0p5X__JS068,98,0.96936,0.71199
VA,1_0250_3X_0p7X__WD340,98,0.94485,0.81664
VA,1_0250_3X_0p7X__WD348,98,1.05183,0.77636
VA,1_0250_3X_0p7X__WD356,98,0.92975,0.69225
VA,1_0500_0X_0p5X__JS025,98,1.04474,0.83492
VA,1_0500_0X_0p5X__JS033,98,0.91594,0.68373
VA,1_0500_0X_0p5X__JS041,98,0.96479,0.72405
VA,1_0500_0X_0p7X__WD313,98,0.9868,0.74323
VA,1_0500_0X_0p7X__WD321,98,0.98018,0.96105
VA,1_0500_0X_0p7X__WD329,98,1.08476,0.84049
VA,1_0500_1X_0p5X__JS026,98,1.05135,0.78954
VA,1_0500_1X_0p5X__JS034,98,0.9245,0.75475
VA,1_0500_1X_0p5X__JS042,98,1.11242,0.71747
VA,1_0500_1X_0p7X__WD314,98,0.90435,0.71614
VA,1_0500_1X_0p7X__WD322,98,0.92218,0.70836
VA,1_0500_1X_0p7X__WD330,98,0.93944,0.76001
VA,1_0500_2X_0p5X__JS027,98,1.01915,0.80585
VA,1_0500_2X_0p5X__JS035,98,0.76856,0.69575
VA,1_0500_2X_0p5X__JS043,98,1.02675,0.74818
VA,1_0500_2X_0p7X__WD315,98,0.98928,0.86886
VA,1_0500_2X_0p7X__WD323,98,0.92108,0.80183
VA,1_0500_2X_0p7X__WD331,98,0.88555,0.82035
VA,1_0500_3X_0p5X__JS028,98,0.96556,0.68194
VA,1_0500_3X_0p5X__JS036,98,1.0628,0.68945
VA,1_0500_3X_0p5X__JS044,98,1.04423,0.76542
VA,1_0500_3X_0p7X__WD316,98,1.03701,0.86785
VA,1_0500_3X_0p7X__WD324,98,0.8658,0.83166
VA,1_0500_3X_0p7X__WD332,98,0.97343,0.88091
VA,1_2000_0X_0p5X__JS001,98,1.0613,0.69683
VA,1_2000_0X_0p5X__JS009,98,0.9922,0.76911
VA,1_2000_0X_0p5X__JS017,98,0.95301,0.70206
VA,1_2000_0X_0p7X__WD289,98,0.94301,0.75991
VA,1_2000_0X_0p7X__WD297,98,1.0387,0.66061
VA,1_2000_0X_0p7X__WD305,98,1.0087,0.74368
VA,1_2000_1X_0p5X__JS002,98,0.97956,0.73617
VA,1_2000_1X_0p5X__JS010,98,1.03753,0.95323
VA,1_2000_1X_0p5X__JS018,98,1.05766,0.68289
VA,1_2000_1X_0p7X__WD290,98,1.02264,0.72104
VA,1_2000_1X_0p7X__WD298,98,1.01337,0.74953
VA,1_2000_1X_0p7X__WD306,98,0.91802,0.83887
VA,1_2000_2X_0p5X__JS003,98,0.96365,0.57221
VA,1_2000_2X_0p5X__JS011,98,1.06261,0.68833
VA,1_2000_2X_0p5X__JS019,98,1.15673,0.66157
VA,1_2000_2X_0p7X__WD291,98,0.93515,0.85481
VA,1_2000_2X_0p7X__WD299,98,1.02615,0.73424
VA,1_2000_2X_0p7X__WD307,98,0.84596,0.67284
VA,1_2000_3X_0p5X__JS004,98,0.91161,0.73428
VA,1_2000_3X_0p5X__JS012,98,0.94507,0.89103
VA,1_2000_3X_0p5X__JS020,98,1.06101,0.81441
VA,1_2000_3X_0p7X__WD292,98,0.93691,0.75648
VA,1_2000_3X_0p7X__WD300,98,0.98807,0.81031
VA,1_2000_3X_0p7X__WD308,98,0.9183,0.69752
VA-01,1_0063_0X_0p5X__JS029,98,0.94894,0.72171
VA-01,1_0063_0X_0p5X__JS037,98,1.05145,0.77321
VA-01,1_0063_0X_0p5X__JS045,98,1.02998,0.62713
VA-01,1_0063_0X_0p7X__WD317,98,1.11129,0.79625
VA-01,1_0063_0X_0p7X__WD325,98,1.00636,0.7663
VA-01,1_0063_0X_0p7X__WD333,98,0.92895,0.85979
VA-01,1_0063_1X_0p5X__JS030,98,0.96893,0.80729
VA-01,1_0063_1X_0p5X__JS038,98,1.03723,0.8158
VA-01,1_0063_1X_0p5X__JS046,98,0.93735,0.83848
VA-01,1_0063_1X_0p7X__WD318,98,0.9718,0.69459
VA-01,1_0063_1X_0p7X__WD326,98,1.03287,0.73662
VA-01,1_0063_1X_0p7X__WD334,98,0.96462,0.71785
VA-01,1_0063_2X_0p5X__JS031,98,1.02138,0.88195
VA-01,1_0063_2X_0p5X__JS039,98,1.15966,0.82685
VA-01,1_0063_2X_0p5X__JS047,98,1.07214,0.72415
VA-01,1_0063_2X_0p7X__WD319,98,0.93419,0.72203
VA-01,1_0063_2X_0p7X__WD327,98,1.01457,0.73949
VA-01,1_0063_2X_0p7X__WD335,98,0.94003,0.74226
VA-01,1_0063_3X_0p5X__JS032,98,1.07427,0.80365
VA-01,1_0063_3X_0p5X__JS040,98,1.05908,0.74156
VA-01,1_0063_3X_0p5X__JS048,98,1.03783,0.90478
VA-01,1_0063_3X_0p7X__WD320,98,1.018,0.85173
VA-01,1_0063_3X_0p7X__WD328,98,1.05947,0.64464
VA-01,1_0063_3X_0p7X__WD336,98,1.13859,0.81289
